sample_id,global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes,processed_path,n_beats,n_peaks,reused
12996,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012996.npz,18,18,False
12997,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012997.npz,18,19,False
12998,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012998.npz,17,18,False
12999,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\012999.npz,18,19,False
13000,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013000.npz,18,18,False
13001,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013001.npz,18,19,False
13002,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013002.npz,17,18,False
13003,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013003.npz,18,18,False
13004,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013004.npz,16,16,False
13005,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013005.npz,16,16,False
13006,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013006.npz,14,14,False
13007,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013007.npz,13,13,False
13008,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013008.npz,9,10,False
13009,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013009.npz,13,14,False
13010,S077,s09,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s09.csv,11,28160,33280,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S077\013010.npz,17,18,False
13011,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013011.npz,17,17,False
13012,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013012.npz,17,18,False
13013,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013013.npz,17,17,False
13014,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013014.npz,17,18,False
13015,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013015.npz,18,18,False
13016,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013016.npz,18,19,False
13017,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013017.npz,18,19,False
13018,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013018.npz,17,18,False
13019,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013019.npz,17,18,False
13020,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013020.npz,17,17,False
13021,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013021.npz,15,16,False
13022,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,11,28160,33280,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013022.npz,15,16,False
13023,S078,s10,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s10.csv,12,30720,35840,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S078\013023.npz,15,16,False
13024,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013024.npz,18,18,False
13025,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013025.npz,16,17,False
13026,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013026.npz,17,17,False
13027,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013027.npz,17,18,False
13028,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013028.npz,18,18,False
13029,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013029.npz,17,18,False
13030,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013030.npz,16,17,False
13031,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013031.npz,16,17,False
13032,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013032.npz,16,17,False
13033,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013033.npz,17,17,False
13034,S079,s11,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s11.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S079\013034.npz,17,17,False
13035,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013035.npz,18,18,False
13036,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013036.npz,17,17,False
13037,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013037.npz,17,17,False
13038,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013038.npz,17,18,False
13039,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013039.npz,17,18,False
13040,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013040.npz,18,18,False
13041,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013041.npz,17,18,False
13042,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013042.npz,17,18,False
13043,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013043.npz,17,17,False
13044,S080,s12,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s12.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S080\013044.npz,17,18,False
13045,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013045.npz,12,13,False
13046,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013046.npz,13,14,False
13047,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013047.npz,11,11,False
13048,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013048.npz,12,12,False
13049,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013049.npz,12,13,False
13050,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013050.npz,12,13,False
13051,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013051.npz,14,14,False
13052,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013052.npz,12,12,False
13053,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013053.npz,12,12,False
13054,S081,s13,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s13.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S081\013054.npz,14,14,False
13055,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013055.npz,16,16,False
13056,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013056.npz,16,17,False
13057,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013057.npz,16,16,False
13058,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013058.npz,16,16,False
13059,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013059.npz,15,16,False
13060,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013060.npz,16,16,False
13061,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013061.npz,16,17,False
13062,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013062.npz,16,16,False
13063,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013063.npz,15,16,False
13064,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013064.npz,16,17,False
13065,S082,s14,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s14.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S082\013065.npz,16,17,False
13066,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013066.npz,17,18,False
13067,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013067.npz,17,18,False
13068,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013068.npz,15,15,False
13069,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013069.npz,12,13,False
13070,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013070.npz,14,15,False
13071,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013071.npz,14,14,False
13072,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013072.npz,17,18,False
13073,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013073.npz,17,17,False
13074,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013074.npz,17,18,False
13075,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013075.npz,16,16,False
13076,S083,s15,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s15.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S083\013076.npz,16,17,False
13077,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,0,0,5120,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013077.npz,21,22,False
13078,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,1,2560,7680,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013078.npz,21,21,False
13079,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,2,5120,10240,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013079.npz,20,21,False
13080,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,3,7680,12800,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013080.npz,19,20,False
13081,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,4,10240,15360,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013081.npz,19,20,False
13082,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,5,12800,17920,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013082.npz,18,19,False
13083,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,6,15360,20480,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013083.npz,17,17,False
13084,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,7,17920,23040,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013084.npz,16,16,False
13085,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,8,20480,25600,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013085.npz,15,16,False
13086,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,9,23040,28160,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013086.npz,15,15,False
13087,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s00.csv,10,25600,30720,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S068\013087.npz,14,15,False
13088,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,0,0,5120,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013088.npz,22,23,False
13089,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,1,2560,7680,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013089.npz,22,23,False
13090,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,2,5120,10240,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013090.npz,21,22,False
13091,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,3,7680,12800,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013091.npz,21,22,False
13092,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,4,10240,15360,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013092.npz,21,21,False
13093,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,5,12800,17920,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013093.npz,20,21,False
13094,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,6,15360,20480,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013094.npz,19,19,False
13095,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,7,17920,23040,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013095.npz,19,20,False
13096,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,8,20480,25600,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013096.npz,18,18,False
13097,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s01.csv,9,23040,28160,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S069\013097.npz,17,18,False
13098,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s02.csv,0,0,5120,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S070\013098.npz,21,22,False
13099,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbUPClimbDOWN\s02.csv,1,2560,7680,test,multi-activity folder: WalkingClimbUPClimbDOWN,processed\S070\013099.npz,20,21,False
